n_amenageur;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations
Aix-Marseille-Provence;FR*M13*P13063*001;MIRAMAS - Avenue De La République;Allée des Coudercs - Parking aire de jeu 0 MIRAMAS;13063;5.003616;43.582842;0;FR*M13*E13063*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13216*001;MARSEILLE-16E - Boulevard D'Annam;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-16E;13216;5.329846;43.361274;0;FR*M13*E13216*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*009;AIX-EN-PROVENCE - Avenue De Tübingen;Avenue De Tübingen 13090 AIX-EN-PROVENCE;13001;5.431899;43.524809;0;FR*M13*E13001*009*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13213*004;MARSEILLE-13E - 34 Avenue Laveran;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-13E;13213;5.413793;43.326733;0;FR*M13*E13213*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*011;ISTRES - Cec Piscine;Cec Piscine 13800 ISTRES;13047;4.995847;43.499057;4;FR*M13*E13047*011*4;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13207*005;MARSEILLE-7E - 7 Place Saint-Victor;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-7E;13207;5.366079;43.290685;0;FR*M13*E13207*005*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13059*001;MEYRARGUES - Police Municipale - Place Des Anciens Combattants;Police Municipale - Place Des Anciens Combattants 13650 MEYRARGUES;13059;5.527233;43.637349;2;FR*M13*E13059*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13103*001;SALON-DE-PROVENCE - Rue André Marie Ampère;Rue André Marie Ampère 0 SALON-DE-PROVENCE;13103;5.107927;43.639222;2;FR*M13*E13103*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13030*001;CUGES-LES-PINS - Chemin Du Cimetière;Chemin Du Cimetière 0 CUGES-LES-PINS;13030;5.700573;43.274927;0;FR*M13*E13030*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13210*005;MARSEILLE-10E - 1 Rue Alfred Curtel;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-10E;13210;5.4082;43.280252;0;FR*M13*E13210*005*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13063*001;MIRAMAS - Avenue De La République;Allée des Coudercs - Parking aire de jeu 0 MIRAMAS;13063;5.003616;43.582842;0;FR*M13*E13063*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13098*001;SAINT-MITRE-LES-REMPARTS - Résidence Les Remparts;Résidence Les Remparts 13920 SAINT-MITRE-LES-REMPARTS;13098;5.011772;43.453829;2;FR*M13*E13098*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13204*004;MARSEILLE-4E - Avenue Des Chartreux;Avenue Des Chartreux 13004 MARSEILLE-4E;13204;5.400736;43.310012;0;FR*M13*E13204*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13204*005;MARSEILLE-4E - Rue Du Bosquet;Rue Du Bosquet 13004 MARSEILLE-4E;13204;5.399566;43.300388;2;FR*M13*E13204*005*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*018;AIX-EN-PROVENCE - Avenue Jean Et Marcel Fontenaille;Avenue Jean Et Marcel Fontenaille 13100 AIX-EN-PROVENCE;13001;5.461132;43.534036;0;FR*M13*E13001*018*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13015*001;BOUC-BEL-AIR - Boulevard Montesquieu;Boulevard Montesquieu 13320 BOUC-BEL-AIR;13015;5.423155;43.44122;2;FR*M13*E13015*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*021;AIX-EN-PROVENCE - Avenue Saint-Mitre Des Champs;Avenue Saint-Mitre Des Champs 13090 AIX-EN-PROVENCE;13001;5.419438;43.536986;0;FR*M13*E13001*021*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*004;AIX-EN-PROVENCE - Place Albert Laforest;Place Albert Laforest 13080 AIX-EN-PROVENCE;13001;5.420083;43.522361;0;FR*M13*E13001*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13215*005;MARSEILLE-15E - 456 Rue De Lyon;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-15E;13215;5.360216;43.341629;0;FR*M13*E13215*005*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13023*001;CEYRESTE - Chemin Des Peupliers;Chemin Des Peupliers 13600 CEYRESTE;13023;5.624754;43.210398;2;FR*M13*E13023*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13203*005;MARSEILLE-3E - 71 Avenue Roger Salengro;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-3E;13203;5.37159;43.312827;0;FR*M13*E13203*005*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13205*004;MARSEILLE-5E - Place Pierre Roux;Place Pierre Roux 13005 MARSEILLE-5E;13205;5.394898;43.285354;0;FR*M13*E13205*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*004;ISTRES - Parvis Hotel De Ville - Esplanade Bernadin Laugier;Parvis Hotel De Ville - Esplanade Bernadin Laugier 13800 ISTRES;13047;4.988923;43.516083;6;FR*M13*E13047*004*4;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13009*001;LA BARBEN - Route Des Feissiniers - Parking Tennis;Route Des Feissiniers - Parking Tennis 13330 LA BARBEN;13009;5.176413;43.629899;2;FR*M13*E13009*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13212*004;MARSEILLE-12E - 31 Avenue Fernandel;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-12E;13212;5.449793;43.312251;0;FR*M13*E13212*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13201*001;MARSEILLE-1E - Place Des Marseillaises;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-1E;13201;5.381055;43.301561;0;FR*M13*E13201*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*006;AIX-EN-PROVENCE - Avenue Jules Ferry;Avenue Jules Ferry 13090 AIX-EN-PROVENCE;13001;5.449734;43.519155;2;FR*M13*E13001*006*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13002*002;ALLAUCH - Avenue Jean Moulin -  Parking Fassanaro;Avenue Jean Moulin -  Parking Fassanaro 0 ALLAUCH;13002;5.488317;43.357858;0;FR*M13*E13002*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13072*001;PEYNIER - Avenue De La Garenne;Allée des Coudercs - Parking aire de jeu 0 PEYNIER;13072;5.639103;43.447876;0;FR*M13*E13072*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13208*002;MARSEILLE-8E - Rue Paradis;Rue Paradis 13008 MARSEILLE-8E;13208;5.382534;43.279733;0;FR*M13*E13208*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13209*001;MARSEILLE-9E - Rue Antoine Fortuné Marion - Parking Jarre;Rue Antoine Fortuné Marion - Parking Jarre 13009 MARSEILLE-9E;13209;5.404021;43.238356;2;FR*M13*E13209*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*003;ISTRES - Victor Hugo;Victor Hugo 13800 ISTRES;13047;4.9899;43.51302;2;FR*M13*E13047*003*1;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13210*003;MARSEILLE-10E - 3 Boulevard Rouvier;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-10E;13210;5.416769;43.279139;0;FR*M13*E13210*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13205*002;MARSEILLE-5E - Boulevard Baille;Boulevard Baille 13005 MARSEILLE-5E;13205;5.396151;43.289353;2;FR*M13*E13205*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13208*002;MARSEILLE-8E - Rue Paradis;Rue Paradis 13008 MARSEILLE-8E;13208;5.382534;43.279733;0;FR*M13*E13208*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13085*001;ROQUEFORT-LA-BEDOULE - Avenue Marius Ghirardelli;Avenue Marius Ghirardelli 13830 ROQUEFORT-LA-BEDOULE;13085;5.588032;43.248829;2;FR*M13*E13085*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13055*004;MARSEILLE - Campus Luminy;Campus Luminy 13000 MARSEILLE;13055;5.438303;43.231932;2;FR*M13*E13055*004*1;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13209*002;MARSEILLE-9E - 83-81 Boulevard Du Redon;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-9E;13209;5.421871;43.253283;0;FR*M13*E13209*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13209*005;MARSEILLE-9E - 16 Rue Emile Zola;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-9E;13209;5.399622;43.24787;2;FR*M13*E13209*005*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*007;AIX-EN-PROVENCE - Boulevard Du Roi René;Boulevard Du Roi René 13090 AIX-EN-PROVENCE;13001;5.450732;43.524099;0;FR*M13*E13001*007*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13024*001;CHARLEVAL - Place André Leblanc;Place André Leblanc 13350 CHARLEVAL;13024;5.246711;43.719609;2;FR*M13*E13024*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13211*001;MARSEILLE-11E - 270 Route Des 3Lucs  La Valentine;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-11E;13211;5.481858;43.298393;2;FR*M13*E13211*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13216*001;MARSEILLE-16E - Boulevard D'Annam;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-16E;13216;5.329846;43.361274;0;FR*M13*E13216*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13041*002;GARDANNE - Avenue D'Arménie (Semag);Avenue D'Arménie (Semag) 13120 GARDANNE;13041;5.44866;43.450954;0;FR*M13*E13041*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*022;AIX-EN-PROVENCE - 49 Boulevard Carnot;49 Boulevard Carnot 0 AIX-EN-PROVENCE;13001;5.455185;43.527808;0;FR*M13*E13001*022*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13203*001;MARSEILLE-3E - 20 Rue Désirée Clary;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-3E;13203;5.371379;43.309042;0;FR*M13*E13203*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*014;ISTRES - Mairie Annexe Prépaou;Mairie Annexe Prépaou 13800 ISTRES;13047;4.983332;43.494334;2;FR*M13*E13047*014*1;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13051*002;LANCON-PROVENCE - Rue Saint-Marc;Rue Saint-Marc 13680 LANCON-PROVENCE;13051;5.124454;43.59286;2;FR*M13*E13051*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*016;AIX-EN-PROVENCE - Avenue Robert Daugey;Avenue Robert Daugey 13080 AIX-EN-PROVENCE;13001;5.418336;43.484952;0;FR*M13*E13001*016*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13202*002;MARSEILLE-2E - 29 Boulevard De Dunkerque;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-2E;13202;5.367851;43.308184;0;FR*M13*E13202*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13098*001;SAINT-MITRE-LES-REMPARTS - Résidence Les Remparts;Résidence Les Remparts 13920 SAINT-MITRE-LES-REMPARTS;13098;5.011772;43.453829;2;FR*M13*E13098*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13055*005;MARSEILLE - Parking De La Gare La Barasse;Parking De La Gare La Barasse 13000 MARSEILLE;13055;5.484191;43.285678;2;FR*M13*E13055*005*1;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13202*003;MARSEILLE-2E - 1 Rue Jean François Leca;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-2E;13202;5.368833;43.301462;0;FR*M13*E13202*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13211*004;MARSEILLE-11E - Boulevard Pierre Ménard;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-11E;13211;5.439112;43.290268;0;FR*M13*E13211*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*004;ISTRES - Parvis Hotel De Ville - Esplanade Bernadin Laugier;Parvis Hotel De Ville - Esplanade Bernadin Laugier 13800 ISTRES;13047;4.988923;43.516083;6;FR*M13*E13047*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13201*003;MARSEILLE-1E - 90 Rue Grignan;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-1E;13201;5.373858;43.29145;0;FR*M13*E13201*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13215*006;MARSEILLE-15E - 1 Place Alphonse Canovas;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-15E;13215;5.35584;43.371302;0;FR*M13*E13215*006*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*005;ISTRES - Place Champollion;Place Champollion 13800 ISTRES;13047;4.986984;43.504714;6;FR*M13*E13047*005*6;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13212*003;MARSEILLE-12E - 3 Avenue Des Trois Lucs;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-12E;13212;5.464186;43.312781;0;FR*M13*E13212*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*012;ISTRES - Cec Stade;Cec Stade 13800 ISTRES;13047;4.992965;43.50076;4;FR*M13*E13047*012*2;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13115*001;VERNEGUES - Route Du Château Bas;Route Du Château Bas 0 VERNEGUES;13115;5.205005;43.689299;2;FR*M13*E13115*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13203*004;MARSEILLE-3E - 418 Rue René Cassin;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-3E;13203;5.372985;43.315151;0;FR*M13*E13203*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13015*001;BOUC-BEL-AIR - Boulevard Montesquieu;Boulevard Montesquieu 13320 BOUC-BEL-AIR;13015;5.423155;43.44122;2;FR*M13*E13015*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13003*001;ALLEINS - Avenue René Cassin;Avenue René Cassin 13980 ALLEINS;13003;5.1569112;43.704091;2;FR*M13*E13003*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13209*003;MARSEILLE-9E - 131 Boulevard Michelet;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-9E;13209;5.395063;43.266244;0;FR*M13*E13209*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13201*004;MARSEILLE-1E - 11 Boulevard Montricher;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-1E;13201;5.39319;43.304651;0;FR*M13*E13201*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13060*001;MEYREUIL - Parking Mourvedre - Rue Des Mineurs;Parking Mourvedre - Rue Des Mineurs 0 MEYREUIL;13060;5.49543;43.473074;2;FR*M13*E13060*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13092*001;SAINT-CHAMAS - Rue Victor Ferrier;Rue Victor Ferrier 0 SAINT-CHAMAS;13092;5.030772;43.549935;2;FR*M13*E13092*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13211*004;MARSEILLE-11E - Boulevard Pierre Ménard;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-11E;13211;5.439112;43.290268;0;FR*M13*E13211*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*003;AIX-EN-PROVENCE - Chemin Des Plâtrières;Chemin Des Plâtrières 13080 AIX-EN-PROVENCE;13001;5.419379;43.556706;0;FR*M13*E13001*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13204*002;MARSEILLE-4E - 41 Boulevard Françoise Duparc;Boulevard De La Blancarde 13004 MARSEILLE-4E;13204;5.400517;43.302721;2;FR*M13*E13204*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13055*002;MARSEILLE - Parking Technoptic;Parking Technoptic 13000 MARSEILLE;13055;5.431385;43.344402;2;FR*M13*E13055*002*2;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*013;AIX-EN-PROVENCE - Place Miollis;Place Miollis 13100 AIX-EN-PROVENCE;13001;5.454685;43.527455;0;FR*M13*E13001*013*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13002*003;ALLAUCH - Chemin Du Garlaban - Parking Monge;Chemin Du Garlaban - Parking Monge 0 ALLAUCH;13002;5.483673;43.336789;0;FR*M13*E13002*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13210*003;MARSEILLE-10E - 3 Boulevard Rouvier;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-10E;13210;5.416769;43.279139;0;FR*M13*E13210*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13041*002;GARDANNE - Avenue D'Arménie (Semag);Avenue D'Arménie (Semag) 13120 GARDANNE;13041;5.44866;43.450954;0;FR*M13*E13041*002*2;0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13032*001;EGUILLES - Avenue Des Anciens Combattants;Avenue Des Anciens Combattants 13510 EGUILLES;13032;5.353442;43.571542;2;FR*M13*E13032*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13215*003;MARSEILLE-15E - 35 Boulevard Bernabo;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-15E;13215;5.357061;43.338506;0;FR*M13*E13215*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13001*002;AIX-EN-PROVENCE - Avenue François Argo - Parking Annexe Mairie;Avenue François Argo - Parking Annexe Mairie 13100 AIX-EN-PROVENCE;13001;5.354437;43.491323;2;FR*M13*E13001*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13103*004;SALON-DE-PROVENCE - 270 Rue Victor Grignard;Allée des Coudercs - Parking aire de jeu 0 SALON-DE-PROVENCE;13103;5.056872;43.638515;0;FR*M13*E13103*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13106*001;SEPTEMES-LES-VALLONS - 50 Avenue Du 8 Mai 1945;50 Avenue Du 8 Mai 1945 13240 SEPTEMES-LES-VALLONS;13106;5.366413;43.398629;2;FR*M13*E13106*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13099*001;SAINT-PAUL-LEZ-DURANCE - D11;D11 13115 SAINT-PAUL-LEZ-DURANCE;13099;5.710252;43.686469;2;FR*M13*E13099*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13211*002;MARSEILLE-11E - Boulevard Pierre Ménard;Allée des Coudercs - Parking aire de jeu 0 MARSEILLE-11E;13211;5.439112;43.290268;0;FR*M13*E13211*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13055*004;MARSEILLE - Campus Luminy;Campus Luminy 13000 MARSEILLE;13055;5.438303;43.231932;2;FR*M13*E13055*004*3;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13051*002;LANCON-PROVENCE - Rue Saint-Marc;Rue Saint-Marc 13680 LANCON-PROVENCE;13051;5.124454;43.59286;2;FR*M13*E13051*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13071*003;LES PENNES-MIRABEAU - Parking D113;Parking D113 0 LES PENNES-MIRABEAU;13071;5.309629;43.410797;0;FR*M13*E13071*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13056*002;MARTIGUES - Avenue Du Président Salvadore Allende;Avenue Du Président Salvadore Allende 13500 MARTIGUES;13056;5.056633;43.408601;0;FR*M13*E13056*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13047*010;ISTRES - Gymnase Donadieu;Gymnase Donadieu 13800 ISTRES;13047;4.988791;43.507643;4;FR*M13*E13047*010*4;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Aix-Marseille-Provence;FR*M13*P13035*001;EYGUIERES - Avenue Saint Veredeme;Avenue Saint Veredeme 0 EYGUIERES;13035;5.026815;43.69299;0;FR*M13*E13035*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
